Pedro Cera（ﾍﾟﾄﾞﾛ･ｾﾗ / ﾏﾄﾞﾘｰﾄﾞ･ﾘｽﾎﾞﾝ）,https://www.pedrocera.com/exhibitions/past,https://www.pedrocera.com/artists
James Cohan（ｼﾞｪｰﾑｽﾞ･ｺｰﾊﾝ / ﾆｭｰﾖｰｸ）,https://www.jamescohan.com/exhibitions,https://www.jamescohan.com/artists
Sadie Coles HQ（ｾｲﾃﾞｨ･ｺｰﾙｽﾞHQ / ﾛﾝﾄﾞﾝ）,https://www.sadiecoles.com/exhibitions,https://www.sadiecoles.com/artists
Thomas Dane Gallery（ﾄｰﾏｽ･ﾃﾞｲﾝ･ｷﾞｬﾗﾘｰ / ﾛﾝﾄﾞﾝ･ﾅﾎﾟﾘ）,https://www.thomasdanegallery.com/exhibitions/,https://www.thomasdanegallery.com/artists/
Dastan（ﾀﾞｽﾀﾝ / ﾄﾛﾝﾄ･ﾃﾍﾗﾝ）,https://dastan.gallery/exhibitions/,https://dastan.gallery/artists/
Anat Ebgi（ｱﾅﾄ･ｴﾌﾞｷﾞ / ﾆｭｰﾖｰｸ･ﾛｽｱﾝｾﾞﾙｽ）,https://anatebgi.com/exhibitions/,https://anatebgi.com/artists/
Edel Assanti（ｴｰﾃﾞﾙ･ｱｻﾝﾃｨ / ﾛﾝﾄﾞﾝ）,https://edelassanti.com/exhibitions/past/,https://edelassanti.com/artists/
Experimenter（ｴｸｽﾍﾟﾘﾒﾝﾀｰ / ｺﾙｶﾀ･ﾑﾝﾊﾞｲ）,https://experimenter.in/exhibitions/,https://experimenter.in/artists/
Selma Feriani（ｾﾙﾏ･ﾌｪﾘｱｰﾆ / ﾛﾝﾄﾞﾝ･ﾁｭﾆｽ）,https://www.selmaferiani.com/exhibitions/,https://www.selmaferiani.com/artists/
Carl Freedman Gallery（ｶｰﾙ･ﾌﾘｰﾄﾞﾏﾝ･ｷﾞｬﾗﾘｰ / ﾏｰｹﾞｲﾄ）,https://carlfreedman.com/exhibition/,https://carlfreedman.com/artists/
Frith Street Gallery（ﾌﾘｽ･ｽﾄﾘｰﾄ･ｷﾞｬﾗﾘｰ / ﾛﾝﾄﾞﾝ）,https://www.frithstreetgallery.com/exhibitions/,https://www.frithstreetgallery.com/artists/
Gagosian（ｶﾞｺﾞｼｱﾝ / ﾆｭｰﾖｰｸ･ﾛｽｱﾝｾﾞﾙｽ･ﾛﾝﾄﾞﾝ･ﾊﾟﾘ･ﾊﾞｰｾﾞﾙ･ｸﾞｼｭﾀｰﾄﾞ･ﾛｰﾏ･ｱﾃﾈ･ﾎﾝｺﾝ）,https://gagosian.com/exhibitions/archive/,https://gagosian.com/artists/
Alexander Gray Associates（ｱﾚｸｻﾝﾀﾞｰ･ｸﾞﾚｲ･ｱｿｼｴｲﾂ / ﾆｭｰﾖｰｸ）,https://www.alexandergray.com/exhibitions/past/,https://www.alexandergray.com/artists/
Garth Greenan Gallery（ｶﾞｰｽ･ｸﾞﾘｰﾅﾝ･ｷﾞｬﾗﾘｰ / ﾆｭｰﾖｰｸ）,https://www.garthgreenan.com/exhibitions,https://www.garthgreenan.com/artists
Grimm（ｸﾞﾘﾑ / ﾛﾝﾄﾞﾝ･ｱﾑｽﾃﾙﾀﾞﾑ･ﾆｭｰﾖｰｸ）,https://grimmgallery.com/exhibitions/,https://grimmgallery.com/artists/
Hales（ﾍｲﾙｽﾞ / ﾛﾝﾄﾞﾝ･ﾆｭｰﾖｰｸ）,https://halesgallery.com/exhibitions/location/1/,https://halesgallery.com/artists/
Galerie Max Hetzler（ｷﾞｬﾙﾘｰ･ﾏｯｸｽ･ﾍﾂﾗｰ / ﾍﾞﾙﾘﾝ･ﾊﾟﾘ･ﾛﾝﾄﾞﾝ･ﾏﾙﾌｧ）,https://www.maxhetzler.com/exhibitions,https://www.maxhetzler.com/artists
Hollybush Gardens（ﾎﾘｰﾌﾞｯｼｭ･ｶﾞｰﾃﾞﾝｽﾞ / ﾛﾝﾄﾞﾝ）,https://hollybushgardens.co.uk/exhbitions/,https://hollybushgardens.co.uk/artists/
Pippy Houldsworth Gallery（ﾋﾟｯﾋﾟｰ･ﾎｰﾙｽﾞﾜｰｽ･ｷﾞｬﾗﾘｰ / ﾛﾝﾄﾞﾝ）,https://www.houldsworth.co.uk/exhibitions/past/,https://www.houldsworth.co.uk/artists/
Xavier Hufkens（ｸｻｳﾞｨｴ･ﾊﾌｹﾝｽ / ﾌﾞﾘｭｯｾﾙ）,https://www.xavierhufkens.com/exhibitions,https://www.xavierhufkens.com/artists
i8 Gallery（i8ｷﾞｬﾗﾘｰ / ﾚｲｷｬﾋﾞｸ）,https://i8.is/exhibitions/,https://i8.is/artists/
Ingleby（ｲﾝｸﾞﾙﾋﾞｰ / ｴﾃﾞｨﾝﾊﾞﾗ）,https://www.inglebygallery.com/exhibitions/,https://www.inglebygallery.com/artists/categories/1/
Taka Ishii Gallery（ﾀｶ･ｲｼｲｷﾞｬﾗﾘｰ / 東京･京都･前橋）,https://www.takaishiigallery.com/en/exhibitions/tokyo/,https://www.takaishiigallery.com/en/artists/artists-tokyo/
Alison Jacques（ｱﾘｿﾝ･ｼﾞｬｯｸ / ﾛﾝﾄﾞﾝ）,https://alisonjacques.com/exhibitions#past,https://alisonjacques.com/artists
